term,estimate,std.error,statistic,p.value,team
(Intercept),-0.22736876608154644,0.04965420528937735,-4.579043502085573,4.692514729923547e-6,"Team SE 2, Travelcare"
hour1,-0.12877796382779466,0.065557653968112,-1.964346739595559,0.04950043609960251,"Team SE 2, Travelcare"
hour2,-0.07063205051098512,0.06465011324003683,-1.092527869962705,0.2746111807177857,"Team SE 2, Travelcare"
hour3,0.06137234189162981,0.06273371575740433,0.9782991673721504,0.3279354034964127,"Team SE 2, Travelcare"
hour4,0.1903639186934003,0.06104189155027293,3.118578305140171,0.001819224912597348,"Team SE 2, Travelcare"
hour5,0.2693736495616668,0.060087764472401245,4.483003352294661,7.3911279831437015e-6,"Team SE 2, Travelcare"
hour6,0.5654653364239219,0.057009512550895695,9.918789183105158,3.788633067722317e-23,"Team SE 2, Travelcare"
hour7,1.1840061120933245,0.05259849203079264,22.51026724112497,3.7233813332266e-111,"Team SE 2, Travelcare"
hour8,2.047816732129159,0.049373714164669416,41.47584938210958,0,"Team SE 2, Travelcare"
hour9,2.463479196790806,0.04853187417512371,50.760026037764824,0,"Team SE 2, Travelcare"
hour10,2.609252024540459,0.04830646055727917,54.014556116082034,0,"Team SE 2, Travelcare"
hour11,2.532227297920034,0.04842169170235482,52.295308340020014,0,"Team SE 2, Travelcare"
hour12,2.425633692896307,0.04859565145859011,49.91462445900671,0,"Team SE 2, Travelcare"
hour13,2.400984474573865,0.04863843130481974,49.3639373261601,0,"Team SE 2, Travelcare"
hour14,2.428546197126251,0.04859066203166397,49.97968942147147,0,"Team SE 2, Travelcare"
hour15,2.350180048356998,0.04872980158213369,48.22880397729074,0,"Team SE 2, Travelcare"
hour16,2.298210649595437,0.04882789792736111,47.06757298899849,0,"Team SE 2, Travelcare"
hour17,2.052286633342626,0.04936280867827402,41.57556444404461,0,"Team SE 2, Travelcare"
hour18,1.7111101473927575,0.050340019440363495,33.991050587889916,7.205331302705517e-248,"Team SE 2, Travelcare"
hour19,1.4688274328664295,0.05124574698686896,28.662426039819398,6.212880158281316e-178,"Team SE 2, Travelcare"
hour20,1.3087519810024832,0.05196327635591314,25.1860943493713,2.508062543038434e-138,"Team SE 2, Travelcare"
hour21,1.021816763847748,0.053536882127982556,19.08622099817178,1.1588265094466095e-80,"Team SE 2, Travelcare"
hour22,0.5661701101624497,0.057003045221193725,9.932278318912473,3.311137179124129e-23,"Team SE 2, Travelcare"
hour23,0.23253216212597355,0.06052518294580039,3.841907629328497,1.2236910012460936e-4,"Team SE 2, Travelcare"
weekdayTue,-0.048497994502583956,0.01754501341103792,-2.764203900355693,0.005710168614158161,"Team SE 2, Travelcare"
weekdayWed,-0.08737137492622407,0.0176411448052829,-4.952704367579332,7.364363432644981e-7,"Team SE 2, Travelcare"
weekdayThu,-0.10714994451252328,0.017695349008416097,-6.055260309449767,1.4209495232057894e-9,"Team SE 2, Travelcare"
weekdayFri,-0.10918493300164553,0.017695220733894793,-6.170306358061094,6.915456616020056e-10,"Team SE 2, Travelcare"
weekdaySat,-0.4291902302150935,0.018622140408760018,-23.04730932074804,2.2449242074872178e-116,"Team SE 2, Travelcare"
weekdaySun,-0.5285361970108597,0.018962601972034386,-27.872556613819818,1.6410136326795604e-168,"Team SE 2, Travelcare"
month2,0.0549638918373043,0.02521681362715011,2.1796525385795174,0.029292089450953476,"Team SE 2, Travelcare"
month3,-0.07467683370774925,0.025740068529908233,-2.9011901666454296,0.003720571720854537,"Team SE 2, Travelcare"
month4,-0.3143013643123594,0.027117488679786462,-11.59035661538384,5.488344846213375e-31,"Team SE 2, Travelcare"
month5,-0.17553310360183352,0.025292675819096246,-6.940076441785733,4.0100203197286e-12,"Team SE 2, Travelcare"
month6,-0.08899692303375688,0.029344708035712302,-3.0328099678295746,0.0024252483188603445,"Team SE 2, Travelcare"
month7,0.11902983920294886,0.03396518328414692,3.5044662708622996,4.5828611583410015e-4,"Team SE 2, Travelcare"
month8,-0.18713916755030108,0.029650202559954934,-6.311564555820206,2.806442040500656e-10,"Team SE 2, Travelcare"
month9,-0.060963987371074585,0.025090897948716603,-2.429725213329517,0.015116938497897124,"Team SE 2, Travelcare"
month10,-0.08004414415573737,0.02512409369055477,-3.185951507012148,0.0014444767209910979,"Team SE 2, Travelcare"
month11,-0.008032025991706862,0.02544021703176108,-0.3157215986671499,0.7522163429772967,"Team SE 2, Travelcare"
month12,-0.025631251593344926,0.023782121701586844,-1.0777529404214048,0.2811539364832776,"Team SE 2, Travelcare"
year_c,0.21314371975857796,0.0060307914963071,35.34257814900325,2.4272425751389073e-267,"Team SE 2, Travelcare"
Juleferie,0.29590669999498986,0.025611162538834907,11.553817580373341,8.38469508829979e-31,"Team SE 2, Travelcare"
Vinterferie,0.15939510001463192,0.036951970241361876,4.313575134789819,1.6122224955027485e-5,"Team SE 2, Travelcare"
Påskeferie,-0.032272225781651113,0.03915082052924096,-0.8243052213311248,0.40977364739624156,"Team SE 2, Travelcare"
Sommerferie,0.40508928051230797,0.024871016959851947,16.287604208795464,2.365082125919065e-59,"Team SE 2, Travelcare"
Efterårsferie,0.2359952907284204,0.03626739284836976,6.507092795864661,7.800031827058298e-11,"Team SE 2, Travelcare"
