team,ds,calls,aht_sec,target_sl,threshold_sec,shrinkage,model_used,scenario_label,run_id,traffic_erlangs,agents_required,agents_with_shrinkage,achieved_sl
"Team FI 1, Travelcare",2026-01-02T02:00:00Z,1.214252483924411,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.10658438470003163,1,2,0.9006890932993656
"Team FI 1, Travelcare",2026-01-02T03:00:00Z,1.3519944859587278,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.11867507154526612,1,2,0.889317671386512
"Team FI 1, Travelcare",2026-01-02T04:00:00Z,1.7286229686566974,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.15173468280431013,1,2,0.8581140040215047
"Team FI 1, Travelcare",2026-01-02T05:00:00Z,1.8690230467038995,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.16405868965512008,1,2,0.8464402671808136
"Team FI 1, Travelcare",2026-01-02T06:00:00Z,3.1764786376746796,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.27882423597366635,2,3,0.9702276730035748
"Team FI 1, Travelcare",2026-01-02T07:00:00Z,5.74224584054578,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.5040415793367963,2,3,0.9098653152801875
"Team FI 1, Travelcare",2026-01-02T08:00:00Z,10.06987187120811,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.8839109753616007,3,5,0.943380189068464
"Team FI 1, Travelcare",2026-01-02T09:00:00Z,13.22288422370501,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.160675392969662,3,5,0.8872488400034895
"Team FI 1, Travelcare",2026-01-02T10:00:00Z,14.221444459759953,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.2483267914678182,3,5,0.8650727820093526
"Team FI 1, Travelcare",2026-01-02T11:00:00Z,13.20931246981722,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.1594840945728448,3,5,0.8875356316114819
"Team FI 1, Travelcare",2026-01-02T12:00:00Z,12.205886228036317,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.07140556890541,3,5,0.907654188024248
"Team FI 1, Travelcare",2026-01-02T13:00:00Z,12.112900204566149,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.0632434624008065,3,5,0.9094101913681524
"Team FI 1, Travelcare",2026-01-02T14:00:00Z,11.885019488553793,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,1.043240599550833,3,5,0.9136360278909912
"Team FI 1, Travelcare",2026-01-02T15:00:00Z,10.484883401410166,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.9203397652348924,3,5,0.9371900679215046
"Team FI 1, Travelcare",2026-01-02T16:00:00Z,9.185541402928486,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.8062864120348339,3,5,0.9553782111706124
"Team FI 1, Travelcare",2026-01-02T17:00:00Z,8.09354826207196,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.7104336807818722,2,3,0.8318486241529152
"Team FI 1, Travelcare",2026-01-02T18:00:00Z,6.506079147365852,316,0.8,25,0.3,GLM_NegBin_baseline,NA,2025-12-22T20:50:18Z,0.5710891696021136,2,3,0.8867090724375412
