term,estimate,std.error,statistic,p.value,team
month8,-0.12430215554555327,0.022620368330294214,-5.495142861094894,3.903942470841348e-8,"Team FI 1, Travelcare"
month9,-0.032677351925262076,0.01949351648393288,-1.6763189931480909,0.09367572657722378,"Team FI 1, Travelcare"
month10,-0.024974385646424978,0.017865813317419894,-1.3978868581411816,0.16214704569301705,"Team FI 1, Travelcare"
month11,-0.006582763598027937,0.01723130971969111,-0.3820234042050485,0.7024440048223071,"Team FI 1, Travelcare"
month12,0.00935218079879073,0.016945558577672284,0.5518956932534109,0.5810198192464657,"Team FI 1, Travelcare"
year_c,0.002434023057596599,0.004534616570847393,0.5367649104545454,0.5914300126438542,"Team FI 1, Travelcare"
Juleferie,0.02514627797318002,0.019476426451875667,1.2911135436120174,0.1966643083895394,"Team FI 1, Travelcare"
Vinterferie,-0.03116870692176924,0.030181784079854942,-1.0326992877327297,0.3017446469792379,"Team FI 1, Travelcare"
Påskeferie,0.005523619509986011,0.02531955616030131,0.21815625341199815,0.8273073688553034,"Team FI 1, Travelcare"
Sommerferie,0.03587554559338715,0.026800694930317965,1.33860505060275,0.1806992810582104,"Team FI 1, Travelcare"
Efterårsferie,0.05461889233183928,0.02987288555246321,1.828376848159404,0.06749301355739755,"Team FI 1, Travelcare"
lag_1,0.011938852234820992,0.0010930301577396113,10.922710732438128,8.977569136896128e-28,"Team FI 1, Travelcare"
lag_24,0.0018303416560879707,0.0010782130907709775,1.6975694987891334,0.08958904364580977,"Team FI 1, Travelcare"
lag_48,-4.960174591554349e-4,0.001093333498220485,-0.4536744369058072,0.6500631686132587,"Team FI 1, Travelcare"
lag_168,0.004043986140462767,0.0010523410680905237,3.8428474028867776,1.2161508975244517e-4,"Team FI 1, Travelcare"
roll_mean_24,0.14183723056573974,0.005625537773051251,25.213097180717753,2.877887234952242e-140,"Team FI 1, Travelcare"
roll_mean_72,-0.0022770618914182503,0.010900299106588181,-0.2088990282883142,0.8345270627407145,"Team FI 1, Travelcare"
roll_mean_168,0.030207819299171455,0.01052213409536364,2.870883323230209,0.004093265783491318,"Team FI 1, Travelcare"
