n,RMSE,MAE,MAPE,SMAPE,Bias_mean,Bias_sd,team,model
7560,4.513278596887007,3.195070099727836,0.72701904142367,0.5708367560315191,0.9092826334385153,4.421026370179912,"Team DK 1, Travelcare",GLM_NegBin_baseline
7560,2.7891323923381846,2.0376605671994605,0.7297606615722381,0.7133348756811229,0.451896410498118,2.7524627625730904,"Team FI 1, Travelcare",GLM_NegBin_baseline
7560,4.906918961109535,3.484352476678458,0.9387357648516299,0.6666352196748572,2.485989071187611,4.230848586779091,"Team NO 1, Travelcare",GLM_NegBin_baseline
7560,4.159764147630586,3.0612104420435,0.8305706205705383,0.6151472905382083,1.4983990213144118,3.8807770172017353,"Team SE 1, Travelcare",GLM_NegBin_baseline
7560,3.8543335879763307,2.5579801220279315,0.5822426269078681,0.7198468074593595,-1.1519285063278961,3.6784151347907557,"Team SE 2, Travelcare",GLM_NegBin_baseline
