term,estimate,std.error,statistic,p.value,team
(Intercept),0.033691985813081575,0.033608804213899134,1.0024749943096172,0.3161142377439477,"Team DK 1, Travelcare"
hour1,-0.1950793281701731,0.037671995813821975,-5.17836456380678,2.2383948708133482e-7,"Team DK 1, Travelcare"
hour2,-0.17864867861016775,0.03755539898333786,-4.756937309850669,1.965521748998691e-6,"Team DK 1, Travelcare"
hour3,-0.1158564391171579,0.03697861913990168,-3.1330655879506146,0.0017299078147038666,"Team DK 1, Travelcare"
hour4,-0.04242020560307103,0.03633584535438201,-1.1674478793419696,0.2430295450948979,"Team DK 1, Travelcare"
hour5,0.049056331246199826,0.03558073310267039,1.3787330099310986,0.1679770878613871,"Team DK 1, Travelcare"
hour6,0.4675407830413427,0.032783831400721546,14.261322214799229,3.81163556618757e-46,"Team DK 1, Travelcare"
hour7,1.056750548776236,0.030255771791431622,34.92723821626345,2.870134008014824e-267,"Team DK 1, Travelcare"
hour8,1.957151263813165,0.02942477281233441,66.51372557047432,0,"Team DK 1, Travelcare"
hour9,2.347306795236961,0.031379337756533475,74.80421713961218,0,"Team DK 1, Travelcare"
hour10,2.2787969949706146,0.032000724268733065,71.2107943505878,0,"Team DK 1, Travelcare"
hour11,2.1910352476984043,0.03156835020282841,69.40607391963408,0,"Team DK 1, Travelcare"
hour12,2.0978637936243363,0.030890310301720594,67.91332858535529,0,"Team DK 1, Travelcare"
hour13,2.16238012285342,0.030854827305680926,70.08239266519205,0,"Team DK 1, Travelcare"
hour14,2.166082807649828,0.031013436457256405,69.843366459411385,0,"Team DK 1, Travelcare"
hour15,2.1264688988949456,0.030880670812811248,68.86083893011651,0,"Team DK 1, Travelcare"
hour16,1.844455556871306,0.03010893872592606,61.25940119181587,0,"Team DK 1, Travelcare"
hour17,1.6785486461606027,0.029544036472047345,56.81514263457997,0,"Team DK 1, Travelcare"
hour18,1.4766416010015095,0.029487703933444118,50.07652017716932,0,"Team DK 1, Travelcare"
hour19,1.3739129445686964,0.029518758638575504,46.54372365012832,0,"Team DK 1, Travelcare"
hour20,1.2190702186448836,0.029781193586454462,40.93422968780404,0,"Team DK 1, Travelcare"
hour21,0.9731478124421992,0.030432918112716242,31.97681565855409,2.2908270703516428e-224,"Team DK 1, Travelcare"
hour22,0.5837902310124236,0.031998626304817285,18.24422790688786,2.2996310955784093e-74,"Team DK 1, Travelcare"
hour23,0.21359021498885658,0.034204306655195936,6.244541576065257,4.2504486309788445e-10,"Team DK 1, Travelcare"
weekdayTue,-0.1318804211848136,0.011459019517674215,-11.508874819647813,1.19021129250045e-30,"Team DK 1, Travelcare"
weekdayWed,-0.1218200208919857,0.012306310217677039,-9.89898830252149,4.205072449315113e-23,"Team DK 1, Travelcare"
weekdayThu,-0.137418393684662,0.01292031793152326,-10.635836858889187,2.0299808165755266e-26,"Team DK 1, Travelcare"
weekdayFri,-0.11298856681648815,0.012547117798370163,-9.005141151314055,2.1538856175677966e-19,"Team DK 1, Travelcare"
weekdaySat,-0.25299728835361185,0.013568752023644997,-18.64558272660132,1.3715177016947062e-77,"Team DK 1, Travelcare"
weekdaySun,-0.24192281040051358,0.01342209008919377,-18.024227880521195,1.257553742322794e-72,"Team DK 1, Travelcare"
month2,0.0639886912197147,0.016099822602521865,3.9744966636894223,7.052825079516026e-5,"Team DK 1, Travelcare"
month3,0.005328231096320643,0.014584254181126322,0.3653413489745659,0.7148566163745389,"Team DK 1, Travelcare"
month4,-0.06815978638364918,0.015789103677006602,-4.316887632000865,1.582446639542321e-5,"Team DK 1, Travelcare"
month5,-0.0984362136730048,0.01539430721570392,-6.394325661669843,1.6125741678140568e-10,"Team DK 1, Travelcare"
month6,-0.06513805341211454,0.015659665114078715,-4.159607050188616,3.18795579613734e-5,"Team DK 1, Travelcare"
month7,8.514471985236445e-4,0.02356873199610088,0.036126135197451635,0.9711817830519537,"Team DK 1, Travelcare"
month8,-0.013005159897965728,0.01501847471286516,-0.8659441219303861,0.38652080548029444,"Team DK 1, Travelcare"
month9,0.01542468096760515,0.014540927710392849,1.06077695143073,0.28879127916225555,"Team DK 1, Travelcare"
month10,-2.137931978432221e-4,0.015210717854954722,-0.014055431169120091,0.9887857577144915,"Team DK 1, Travelcare"
month11,-0.16475690944853805,0.016104391635369582,-10.230557799320248,1.446836011649473e-24,"Team DK 1, Travelcare"
month12,-0.1486223411178696,0.016073319701213094,-9.246524294956485,2.319112612694221e-20,"Team DK 1, Travelcare"
year_c,0.018381316512360024,0.0038280723009513364,4.801716129497339,1.5731159515360748e-6,"Team DK 1, Travelcare"
Juleferie,0.078622166478656,0.017657730873689725,4.452563414917835,8.485116882573447e-6,"Team DK 1, Travelcare"
Vinterferie,-0.08608195933884664,0.027129726438078133,-3.1729755747933255,0.0015088521768341222,"Team DK 1, Travelcare"
Påskeferie,0.08038339218866224,0.021076279538331646,3.8139270283670386,1.3677586922617566e-4,"Team DK 1, Travelcare"
Sommerferie,0.0984664308351703,0.01816108291998508,5.421836972442566,5.898966967045226e-8,"Team DK 1, Travelcare"
Efterårsferie,0.08511984336190352,0.02506469740548365,3.3960052253924684,6.837705420153727e-4,"Team DK 1, Travelcare"
lag_1,0.010691633778936815,5.69566308574675e-4,18.771534794065246,1.2910127128325408e-78,"Team DK 1, Travelcare"
lag_24,-3.612993818939905e-4,5.680617589869011e-4,-0.6360213060959128,0.5247625351143336,"Team DK 1, Travelcare"
lag_48,-0.004796490213910656,5.65455239179088e-4,-8.482528556767935,2.2035199916752628e-17,"Team DK 1, Travelcare"
lag_168,0.004777633205125686,5.535879957962819e-4,8.630304922442422,6.118862897339337e-18,"Team DK 1, Travelcare"
roll_mean_24,0.053277633877054635,0.002644656133870377,20.14539175612384,2.953638796449834e-90,"Team DK 1, Travelcare"
roll_mean_72,0.037261111450678105,0.004750472595410785,7.843664120212874,4.3758656873948096e-15,"Team DK 1, Travelcare"
