term,estimate,std.error,statistic,p.value,team
hour5,0.5119414230910586,0.04829221097925043,10.600910844836301,3.3343000624559303e-26,"Team FI 1, Travelcare"
hour6,1.0436806124041467,0.04477419953984325,23.309866466186758,5.707640480446268e-119,"Team FI 1, Travelcare"
hour7,1.6131765006073966,0.04244976083882177,38.002016235909885,1.1680118485148362e-307,"Team FI 1, Travelcare"
hour8,2.206055694311942,0.041031077612584205,53.765482718770855,0,"Team FI 1, Travelcare"
hour9,2.4796325449006,0.040600773274635495,61.07353000711688,0,"Team FI 1, Travelcare"
hour10,2.5593368357782675,0.0404951701040117,63.20103926479677,0,"Team FI 1, Travelcare"
hour11,2.4864208757258197,0.040591461342614016,61.254776090446086,0,"Team FI 1, Travelcare"
hour12,2.4051894707359245,0.040706963820165594,59.085454797403266,0,"Team FI 1, Travelcare"
hour13,2.4054803045224897,0.04070653406278754,59.09322323566461,0,"Team FI 1, Travelcare"
hour14,2.37502301966433,0.040752195260646204,58.279633881658754,0,"Team FI 1, Travelcare"
hour15,2.2529435500905333,0.040949138660385354,55.01809375712353,0,"Team FI 1, Travelcare"
hour16,2.124815812333952,0.041181976993976424,51.595769980755,0,"Team FI 1, Travelcare"
hour17,1.9997228727807828,0.04143824680659002,48.257902466635294,0,"Team FI 1, Travelcare"
hour18,1.7874862867784986,0.04194834234131964,42.61160720569886,0,"Team FI 1, Travelcare"
hour19,1.5933551969901467,0.042512071922209675,37.48006448393607,1.5405242677320709e-299,"Team FI 1, Travelcare"
hour20,1.4091959718711708,0.04314858681279917,32.65914543122791,2.3312273104695466e-229,"Team FI 1, Travelcare"
hour21,1.1141883552033598,0.04441797621017495,25.08417650392927,3.072049635822435e-137,"Team FI 1, Travelcare"
hour22,0.6756207245200676,0.04703506298727024,14.364193042601439,1.304857875376808e-46,"Team FI 1, Travelcare"
hour23,0.22003709840285843,0.051001374849607616,4.314336604683732,1.6066799308699163e-5,"Team FI 1, Travelcare"
weekdayTue,-0.0738196663658148,0.014353794653087101,-5.142867663216726,2.725202589125494e-7,"Team FI 1, Travelcare"
weekdayWed,-0.05918590076353904,0.014323193021073412,-4.132172252127027,3.604653381520569e-5,"Team FI 1, Travelcare"
weekdayThu,-0.10333382671834794,0.014426600686546387,-7.162728695659576,8.117174324386248e-13,"Team FI 1, Travelcare"
weekdayFri,-0.05583160206119726,0.014317747664924406,-3.8994682241798,9.664417792301629e-5,"Team FI 1, Travelcare"
weekdaySat,-0.25374020173395945,0.01482745607872919,-17.112861463671024,2.6935282374442237e-65,"Team FI 1, Travelcare"
weekdaySun,-0.3648344142579076,0.01511916431704024,-24.13059390106082,2.9147989577099196e-127,"Team FI 1, Travelcare"
month2,0.029485273566508607,0.020587807655346176,1.4321716066184427,0.15210663073643418,"Team FI 1, Travelcare"
month3,0.06297388794032747,0.019168514484201593,3.2852774268047544,0.0010201557947562136,"Team FI 1, Travelcare"
month4,-0.12345275252685059,0.020466074720285096,-6.032067908190011,1.6404057850197639e-9,"Team FI 1, Travelcare"
month5,-0.20590818055398427,0.01980850864773647,-10.394936045703446,2.9274633436944297e-25,"Team FI 1, Travelcare"
month6,-0.23856498458072373,0.03294204757768905,-7.2419598089069215,4.5442726305040004e-13,"Team FI 1, Travelcare"
month7,-0.22920153046547476,0.035321469065012774,-6.489014656882077,8.794011249983558e-11,"Team FI 1, Travelcare"
month8,-0.5436724349244474,0.02173395461919159,-25.014887739039075,1.6779220506566683e-136,"Team FI 1, Travelcare"
month9,-0.27631214750726796,0.020238447928771768,-13.652832889149163,2.709379524181977e-42,"Team FI 1, Travelcare"
month10,-0.02165770335628386,0.020173229224351993,-1.0735863413548037,0.2830179975538068,"Team FI 1, Travelcare"
month11,-0.031202238284496395,0.019438458200375288,-1.6051807176710131,0.10846607724126586,"Team FI 1, Travelcare"
month12,0.025505695448128623,0.018673326187129566,1.365889247182337,0.1719854383937103,"Team FI 1, Travelcare"
year_c,0.05811784113328271,0.004833125746279861,12.024897381992803,3.21534793032228e-33,"Team FI 1, Travelcare"
Juleferie,0.05702541438963392,0.02063713821193749,2.7632423548264913,0.005727013866646698,"Team FI 1, Travelcare"
Vinterferie,0.14345397502080143,0.03417133909478036,4.198078823393663,2.7007552498631566e-5,"Team FI 1, Travelcare"
Påskeferie,-0.011868422023743197,0.028751571844273738,-0.4127921105679289,0.6797623059181921,"Team FI 1, Travelcare"
